ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered,Active
03/16/2020,New York,US,967,10,0,957
03/17/2020,New York,US,1706,13,0,1693
03/18/2020,New York,US,2495,16,0,2479
03/19/2020,New York,US,5365,34,0,5331
03/20/2020,New York,US,8310,42,0,8268
03/21/2020,New York,US,11710,60,0,11650
03/22/2020,New York,US,15800,117,0,15683
03/23/2020,New York,US,20884,158,0,20726
03/24/2020,New York,US,25681,210,0,25471
03/25/2020,New York,US,30841,285,0,30556
03/26/2020,New York,US,37877,385,0,37492
03/27/2020,New York,US,44876,527,0,44349
03/28/2020,New York,US,52410,728,0,51682
03/29/2020,New York,US,59648,965,0,58683
03/30/2020,New York,US,66663,1218,0,65445
03/31/2020,New York,US,75833,1550,0,74283
04/01/2020,New York,US,83948,1941,0,82007
04/02/2020,New York,US,92506,2373,0,90133
04/03/2020,New York,US,102987,2935,0,100052
04/04/2020,New York,US,113833,3565,0,110268
04/05/2020,New York,US,123160,4159,0,119001
04/06/2020,New York,US,131815,4698,0,127117
04/07/2020,New York,US,139875,5489,0,134386
04/08/2020,New York,US,151061,6268,0,144793
04/09/2020,New York,US,161779,7067,0,154712
04/10/2020,New York,US,172348,7867,0,164481
04/11/2020,New York,US,181026,8627,0,172399
04/12/2020,New York,US,189033,9385,0,179648
04/13/2020,New York,US,195749,10058,0,185691
04/14/2020,New York,US,203020,10842,0,192178
04/15/2020,New York,US,214454,11617,0,202837
04/16/2020,New York,US,223691,14832,0,208859
04/17/2020,New York,US,230597,17131,0,213466
04/18/2020,New York,US,241712,17671,0,224041
04/19/2020,New York,US,247815,18298,0,229517
04/20/2020,New York,US,253060,18611,0,234449
04/21/2020,New York,US,258361,19104,0,239257
04/22/2020,New York,US,263292,19413,0,243879
04/23/2020,New York,US,263460,20973,0,242487
03/10/2020,North Carolina,US,7,0,0,7
03/11/2020,North Carolina,US,7,0,0,7
03/12/2020,North Carolina,US,15,0,0,15
03/13/2020,North Carolina,US,17,0,0,17
03/14/2020,North Carolina,US,24,0,0,24
03/15/2020,North Carolina,US,33,0,0,33
03/16/2020,North Carolina,US,38,0,0,38
03/17/2020,North Carolina,US,64,0,0,64
03/18/2020,North Carolina,US,70,0,0,70
03/19/2020,North Carolina,US,123,0,0,123
03/20/2020,North Carolina,US,172,0,0,172
03/21/2020,North Carolina,US,253,0,0,253
03/22/2020,North Carolina,US,305,0,0,305
03/23/2020,North Carolina,US,353,0,0,353
03/24/2020,North Carolina,US,495,0,0,495
03/25/2020,North Carolina,US,590,2,0,588
03/26/2020,North Carolina,US,738,3,0,735
03/27/2020,North Carolina,US,887,4,0,883
03/28/2020,North Carolina,US,1020,5,0,1015
03/29/2020,North Carolina,US,1191,7,0,1184
03/30/2020,North Carolina,US,1313,7,0,1306
03/31/2020,North Carolina,US,1535,12,0,1523
04/01/2020,North Carolina,US,1675,14,0,1661
04/02/2020,North Carolina,US,1977,21,0,1956
04/03/2020,North Carolina,US,2251,27,0,2224
04/04/2020,North Carolina,US,2486,34,0,2452
04/05/2020,North Carolina,US,2649,38,0,2611
04/06/2020,North Carolina,US,2962,45,0,2917
04/07/2020,North Carolina,US,3299,53,0,3246
04/08/2020,North Carolina,US,3499,66,0,3433
04/09/2020,North Carolina,US,3736,76,0,3660
04/10/2020,North Carolina,US,3965,83,0,3882
04/11/2020,North Carolina,US,4354,89,0,4265
04/12/2020,North Carolina,US,4570,89,0,4481
04/13/2020,North Carolina,US,4886,94,0,4792
04/14/2020,North Carolina,US,5113,112,0,5001
04/15/2020,North Carolina,US,5340,130,0,5210
04/16/2020,North Carolina,US,5639,150,0,5489
04/17/2020,North Carolina,US,6045,177,0,5868
04/18/2020,North Carolina,US,6328,187,0,6141
04/19/2020,North Carolina,US,6601,200,0,6401
04/20/2020,North Carolina,US,6895,218,0,6677
04/21/2020,North Carolina,US,7134,245,0,6889
04/22/2020,North Carolina,US,7495,265,0,7230
04/23/2020,North Carolina,US,7820,281,0,7539
03/10/2020,North Dakota,US,0,0,0,0
03/11/2020,North Dakota,US,0,0,0,0
03/12/2020,North Dakota,US,1,0,0,1
03/13/2020,North Dakota,US,1,0,0,1
03/14/2020,North Dakota,US,1,0,0,1
03/15/2020,North Dakota,US,1,0,0,1
03/16/2020,North Dakota,US,1,0,0,1
03/17/2020,North Dakota,US,3,0,0,3
03/18/2020,North Dakota,US,6,0,0,6
03/19/2020,North Dakota,US,18,0,0,18
03/20/2020,North Dakota,US,19,0,0,19
03/21/2020,North Dakota,US,28,0,0,28
03/22/2020,North Dakota,US,28,0,0,28
03/23/2020,North Dakota,US,30,0,0,30
03/24/2020,North Dakota,US,36,0,0,36
03/25/2020,North Dakota,US,45,0,0,45
03/26/2020,North Dakota,US,51,0,0,51
03/27/2020,North Dakota,US,68,1,0,67
03/28/2020,North Dakota,US,94,1,0,93
03/29/2020,North Dakota,US,98,1,0,97
03/30/2020,North Dakota,US,109,2,0,107
03/31/2020,North Dakota,US,122,3,0,119
04/01/2020,North Dakota,US,142,3,0,139
04/02/2020,North Dakota,US,159,3,0,156
04/03/2020,North Dakota,US,173,3,0,170
04/04/2020,North Dakota,US,186,3,0,183
04/05/2020,North Dakota,US,207,3,0,204
04/06/2020,North Dakota,US,225,3,0,222
04/07/2020,North Dakota,US,237,4,0,233
04/08/2020,North Dakota,US,251,4,0,247
04/09/2020,North Dakota,US,269,5,0,264
04/10/2020,North Dakota,US,278,6,0,272
04/11/2020,North Dakota,US,293,7,0,286
04/12/2020,North Dakota,US,308,7,0,301
04/13/2020,North Dakota,US,331,8,0,323
04/14/2020,North Dakota,US,341,8,0,333
04/15/2020,North Dakota,US,365,9,0,356
04/16/2020,North Dakota,US,393,9,0,384
04/17/2020,North Dakota,US,393,9,0,384
04/18/2020,North Dakota,US,528,9,0,519
04/19/2020,North Dakota,US,585,9,0,576
04/20/2020,North Dakota,US,627,9,0,618
04/21/2020,North Dakota,US,644,13,0,631
04/22/2020,North Dakota,US,679,14,0,665
04/23/2020,North Dakota,US,709,15,0,694
03/22/2020,Northern Mariana Islands,US,0,0,0,0
03/23/2020,Northern Mariana Islands,US,0,0,0,0
03/24/2020,Northern Mariana Islands,US,0,0,0,0
03/25/2020,Northern Mariana Islands,US,0,0,0,0
03/26/2020,Northern Mariana Islands,US,0,0,0,0
03/27/2020,Northern Mariana Islands,US,0,0,0,0
03/28/2020,Northern Mariana Islands,US,0,0,0,0
03/29/2020,Northern Mariana Islands,US,0,0,0,0
03/30/2020,Northern Mariana Islands,US,0,0,0,0
03/31/2020,Northern Mariana Islands,US,2,0,0,2
04/01/2020,Northern Mariana Islands,US,6,1,0,5
04/02/2020,Northern Mariana Islands,US,6,1,0,5
04/03/2020,Northern Mariana Islands,US,8,1,0,7
04/04/2020,Northern Mariana Islands,US,8,1,0,7
04/05/2020,Northern Mariana Islands,US,8,1,0,7
04/06/2020,Northern Mariana Islands,US,8,1,0,7
04/07/2020,Northern Mariana Islands,US,8,2,0,6
04/08/2020,Northern Mariana Islands,US,11,2,0,9
04/09/2020,Northern Mariana Islands,US,11,2,0,9
04/10/2020,Northern Mariana Islands,US,11,2,0,9
04/11/2020,Northern Mariana Islands,US,11,2,0,9
04/12/2020,Northern Mariana Islands,US,11,2,0,9
04/13/2020,Northern Mariana Islands,US,11,2,0,9
04/14/2020,Northern Mariana Islands,US,11,2,0,9
04/15/2020,Northern Mariana Islands,US,13,2,0,11
04/16/2020,Northern Mariana Islands,US,13,2,0,11
04/17/2020,Northern Mariana Islands,US,13,2,0,11
04/18/2020,Northern Mariana Islands,US,14,2,0,12
04/19/2020,Northern Mariana Islands,US,14,2,0,12
04/20/2020,Northern Mariana Islands,US,14,2,0,12
04/21/2020,Northern Mariana Islands,US,14,2,0,12
04/22/2020,Northern Mariana Islands,US,14,2,0,12
04/23/2020,Northern Mariana Islands,US,14,2,0,12
03/10/2020,Ohio,US,3,0,0,3
03/11/2020,Ohio,US,4,0,0,4
03/12/2020,Ohio,US,5,0,0,5
03/13/2020,Ohio,US,13,0,0,13
03/14/2020,Ohio,US,26,0,0,26
03/15/2020,Ohio,US,37,0,0,37
03/16/2020,Ohio,US,50,0,0,50
03/17/2020,Ohio,US,67,0,0,67
03/18/2020,Ohio,US,86,0,0,86
03/19/2020,Ohio,US,119,0,0,119
03/20/2020,Ohio,US,173,2,0,171
03/21/2020,Ohio,US,248,3,0,245
03/22/2020,Ohio,US,356,3,0,353
03/23/2020,Ohio,US,443,6,0,437
03/24/2020,Ohio,US,567,8,0,559
03/25/2020,Ohio,US,704,11,0,693
03/26/2020,Ohio,US,868,15,0,853
03/27/2020,Ohio,US,1137,19,0,1118
03/28/2020,Ohio,US,1406,25,0,1381
03/29/2020,Ohio,US,1653,29,0,1624
03/30/2020,Ohio,US,1933,40,0,1893
03/31/2020,Ohio,US,2199,55,0,2144
04/01/2020,Ohio,US,2547,65,0,2482
04/02/2020,Ohio,US,2901,81,0,2820
04/03/2020,Ohio,US,3312,91,0,3221
04/04/2020,Ohio,US,3739,102,0,3637
04/05/2020,Ohio,US,4043,119,0,3924
04/06/2020,Ohio,US,4453,142,0,4311
04/07/2020,Ohio,US,4782,167,0,4615
04/08/2020,Ohio,US,5148,193,0,4955
04/09/2020,Ohio,US,5512,213,0,5299
04/10/2020,Ohio,US,5878,231,0,5647
04/11/2020,Ohio,US,6250,247,0,6003
04/12/2020,Ohio,US,6604,253,0,6351
04/13/2020,Ohio,US,6975,274,0,6701
04/14/2020,Ohio,US,7285,324,0,6961
04/15/2020,Ohio,US,7794,362,0,7432
04/16/2020,Ohio,US,8414,407,0,8007
04/17/2020,Ohio,US,9107,418,0,8689
04/18/2020,Ohio,US,10222,451,0,9771
04/19/2020,Ohio,US,11602,471,0,11131
04/20/2020,Ohio,US,12919,509,0,12410
04/21/2020,Ohio,US,13725,557,0,13168
04/22/2020,Ohio,US,14117,610,0,13507
04/23/2020,Ohio,US,14694,656,0,14038
03/10/2020,Oklahoma,US,2,0,0,2
03/11/2020,Oklahoma,US,2,0,0,2
03/12/2020,Oklahoma,US,2,0,0,2
03/13/2020,Oklahoma,US,2,0,0,2
03/14/2020,Oklahoma,US,4,0,0,4
03/15/2020,Oklahoma,US,7,0,0,7
03/16/2020,Oklahoma,US,10,0,0,10
03/17/2020,Oklahoma,US,19,0,0,19
03/18/2020,Oklahoma,US,19,0,0,19
03/19/2020,Oklahoma,US,44,1,0,43
03/20/2020,Oklahoma,US,49,1,0,48
03/21/2020,Oklahoma,US,53,1,0,52
03/22/2020,Oklahoma,US,67,2,0,65
03/23/2020,Oklahoma,US,81,2,0,79
03/24/2020,Oklahoma,US,106,3,0,103
03/25/2020,Oklahoma,US,164,5,0,159
03/26/2020,Oklahoma,US,248,7,0,241
03/27/2020,Oklahoma,US,322,8,0,314
03/28/2020,Oklahoma,US,377,15,0,362
03/29/2020,Oklahoma,US,429,16,0,413
03/30/2020,Oklahoma,US,481,16,0,465
03/31/2020,Oklahoma,US,568,23,0,545
04/01/2020,Oklahoma,US,721,30,0,691
04/02/2020,Oklahoma,US,881,34,0,847
04/03/2020,Oklahoma,US,990,38,0,952
04/04/2020,Oklahoma,US,1161,42,0,1119
04/05/2020,Oklahoma,US,1254,46,0,1208
04/06/2020,Oklahoma,US,1329,51,0,1278
04/07/2020,Oklahoma,US,1474,67,0,1407
04/08/2020,Oklahoma,US,1526,79,0,1447
04/09/2020,Oklahoma,US,1686,80,0,1606
04/10/2020,Oklahoma,US,1794,88,0,1706
04/11/2020,Oklahoma,US,1868,94,0,1774
04/12/2020,Oklahoma,US,1970,96,0,1874
04/13/2020,Oklahoma,US,2069,99,0,1970
04/14/2020,Oklahoma,US,2184,108,0,2076
04/15/2020,Oklahoma,US,2263,123,0,2140
04/16/2020,Oklahoma,US,2357,131,0,2226
04/17/2020,Oklahoma,US,2465,136,0,2329
04/18/2020,Oklahoma,US,2465,136,0,2329
04/19/2020,Oklahoma,US,2567,140,0,2427
04/20/2020,Oklahoma,US,2680,143,0,2537
04/21/2020,Oklahoma,US,2807,164,0,2643
04/22/2020,Oklahoma,US,2894,170,0,2724
04/23/2020,Oklahoma,US,3017,179,0,2838
03/10/2020,Oregon,US,15,0,0,15
03/11/2020,Oregon,US,19,0,0,19
03/12/2020,Oregon,US,24,0,0,24
03/13/2020,Oregon,US,30,0,0,30
03/14/2020,Oregon,US,32,0,0,32
03/15/2020,Oregon,US,36,1,0,35
03/16/2020,Oregon,US,39,1,0,38
03/17/2020,Oregon,US,66,1,0,65
03/18/2020,Oregon,US,68,2,0,66
03/19/2020,Oregon,US,88,3,0,85
03/20/2020,Oregon,US,114,3,0,111
03/21/2020,Oregon,US,114,5,0,109
03/22/2020,Oregon,US,161,5,0,156
03/23/2020,Oregon,US,191,5,0,186
03/24/2020,Oregon,US,210,8,0,202
03/25/2020,Oregon,US,266,10,0,256
03/26/2020,Oregon,US,316,11,0,305
03/27/2020,Oregon,US,416,12,0,404
03/28/2020,Oregon,US,479,13,0,466
03/29/2020,Oregon,US,548,13,0,535
03/30/2020,Oregon,US,606,16,0,590
03/31/2020,Oregon,US,690,18,0,672
04/01/2020,Oregon,US,736,19,0,717
04/02/2020,Oregon,US,826,21,0,805
04/03/2020,Oregon,US,899,22,0,877
04/04/2020,Oregon,US,899,22,0,877
04/05/2020,Oregon,US,1068,27,0,1041
04/06/2020,Oregon,US,1068,27,0,1041
04/07/2020,Oregon,US,1132,29,0,1103
04/08/2020,Oregon,US,1181,33,0,1148
04/09/2020,Oregon,US,1321,44,0,1277
04/10/2020,Oregon,US,1322,44,0,1278
04/11/2020,Oregon,US,1371,48,0,1323
04/12/2020,Oregon,US,1527,52,0,1475
04/13/2020,Oregon,US,1584,53,0,1531
04/14/2020,Oregon,US,1633,55,0,1578
04/15/2020,Oregon,US,1663,58,0,1605
04/16/2020,Oregon,US,1736,64,0,1672
04/17/2020,Oregon,US,1785,70,0,1715
04/18/2020,Oregon,US,1844,72,0,1772
04/19/2020,Oregon,US,1910,74,0,1836
04/20/2020,Oregon,US,1957,75,0,1882
04/21/2020,Oregon,US,2004,78,0,1926
04/22/2020,Oregon,US,2059,78,0,1981
04/23/2020,Oregon,US,2127,83,0,2044
03/10/2020,Pennsylvania,US,12,0,0,12
03/11/2020,Pennsylvania,US,16,0,0,16
03/12/2020,Pennsylvania,US,22,0,0,22
03/13/2020,Pennsylvania,US,41,0,0,41
03/14/2020,Pennsylvania,US,47,0,0,47
03/15/2020,Pennsylvania,US,66,0,0,66
03/16/2020,Pennsylvania,US,77,0,0,77
03/17/2020,Pennsylvania,US,112,0,0,112
03/18/2020,Pennsylvania,US,152,0,0,152
03/19/2020,Pennsylvania,US,206,1,0,205
03/20/2020,Pennsylvania,US,303,1,0,302
03/21/2020,Pennsylvania,US,396,2,0,394
03/22/2020,Pennsylvania,US,509,4,0,505
03/23/2020,Pennsylvania,US,698,6,0,692
03/24/2020,Pennsylvania,US,946,8,0,938
03/25/2020,Pennsylvania,US,1260,15,0,1245
03/26/2020,Pennsylvania,US,1795,18,0,1777
03/27/2020,Pennsylvania,US,2345,22,0,2323
03/28/2020,Pennsylvania,US,2845,34,0,2811
03/29/2020,Pennsylvania,US,3432,41,0,3391
03/30/2020,Pennsylvania,US,4155,50,0,4105
03/31/2020,Pennsylvania,US,4963,63,0,4900
04/01/2020,Pennsylvania,US,6009,74,0,5935
04/02/2020,Pennsylvania,US,7268,90,0,7178
04/03/2020,Pennsylvania,US,8570,102,0,8468
04/04/2020,Pennsylvania,US,10444,136,0,10308
04/05/2020,Pennsylvania,US,11589,151,0,11438
04/06/2020,Pennsylvania,US,13127,179,0,12948
04/07/2020,Pennsylvania,US,14853,247,0,14606
04/08/2020,Pennsylvania,US,16631,318,0,16313
04/09/2020,Pennsylvania,US,18300,345,0,17955
04/10/2020,Pennsylvania,US,20051,418,0,19633
04/11/2020,Pennsylvania,US,21719,503,0,21216
04/12/2020,Pennsylvania,US,22938,557,0,22381
04/13/2020,Pennsylvania,US,24292,589,0,23703
04/14/2020,Pennsylvania,US,25465,691,0,24774
04/15/2020,Pennsylvania,US,26753,779,0,25974
04/16/2020,Pennsylvania,US,28258,841,0,27417
04/17/2020,Pennsylvania,US,29888,921,0,28967
04/18/2020,Pennsylvania,US,31652,1042,0,30610
04/19/2020,Pennsylvania,US,32902,1276,0,31626
04/20/2020,Pennsylvania,US,33914,1348,0,32566
04/21/2020,Pennsylvania,US,35249,1614,0,33635
04/22/2020,Pennsylvania,US,36082,1673,0,34409
04/23/2020,Pennsylvania,US,38379,1724,0,36655
03/14/2020,Puerto Rico,US,3,0,0,3
03/15/2020,Puerto Rico,US,5,0,0,5
03/16/2020,Puerto Rico,US,5,0,0,5
03/17/2020,Puerto Rico,US,5,0,0,5
03/18/2020,Puerto Rico,US,5,0,0,5
03/19/2020,Puerto Rico,US,5,0,0,5
03/20/2020,Puerto Rico,US,14,0,0,14
03/21/2020,Puerto Rico,US,21,1,0,20
03/22/2020,Puerto Rico,US,23,1,0,22
03/23/2020,Puerto Rico,US,31,2,0,29
03/24/2020,Puerto Rico,US,39,2,0,37
03/25/2020,Puerto Rico,US,51,2,0,49
03/26/2020,Puerto Rico,US,64,2,0,62
03/27/2020,Puerto Rico,US,79,3,0,76
03/28/2020,Puerto Rico,US,100,3,0,97
03/29/2020,Puerto Rico,US,127,3,0,124
03/30/2020,Puerto Rico,US,174,6,0,168
03/31/2020,Puerto Rico,US,239,8,0,231
04/01/2020,Puerto Rico,US,286,11,0,275
04/02/2020,Puerto Rico,US,316,12,0,304
04/03/2020,Puerto Rico,US,316,15,0,301
04/04/2020,Puerto Rico,US,452,18,0,434
04/05/2020,Puerto Rico,US,475,20,0,455
04/06/2020,Puerto Rico,US,513,21,0,492
04/07/2020,Puerto Rico,US,573,23,0,550
04/08/2020,Puerto Rico,US,620,24,0,596
04/09/2020,Puerto Rico,US,683,33,0,650
04/10/2020,Puerto Rico,US,725,39,0,686
04/11/2020,Puerto Rico,US,788,42,0,746
04/12/2020,Puerto Rico,US,897,44,0,853
04/13/2020,Puerto Rico,US,903,45,0,858
04/14/2020,Puerto Rico,US,923,45,0,878
04/15/2020,Puerto Rico,US,974,51,0,923
04/16/2020,Puerto Rico,US,1043,56,0,987
04/17/2020,Puerto Rico,US,1068,58,0,1010
04/18/2020,Puerto Rico,US,1118,60,0,1058
04/19/2020,Puerto Rico,US,1213,62,0,1151
04/20/2020,Puerto Rico,US,1252,63,0,1189
04/21/2020,Puerto Rico,US,1298,64,0,1234
04/22/2020,Puerto Rico,US,1252,63,0,1189
04/23/2020,Puerto Rico,US,1416,69,0,1347
03/10/2020,Rhode Island,US,3,0,0,3
03/11/2020,Rhode Island,US,5,0,0,5
03/12/2020,Rhode Island,US,5,0,0,5
03/13/2020,Rhode Island,US,14,0,0,14
03/14/2020,Rhode Island,US,20,0,0,20
03/15/2020,Rhode Island,US,20,0,0,20
03/16/2020,Rhode Island,US,21,0,0,21
03/17/2020,Rhode Island,US,23,0,0,23
03/18/2020,Rhode Island,US,33,0,0,33
03/19/2020,Rhode Island,US,44,0,0,44
03/20/2020,Rhode Island,US,54,0,0,54
03/21/2020,Rhode Island,US,66,0,0,66
03/22/2020,Rhode Island,US,83,0,0,83
03/23/2020,Rhode Island,US,106,0,0,106
03/24/2020,Rhode Island,US,124,0,0,124
03/25/2020,Rhode Island,US,132,0,0,132
03/26/2020,Rhode Island,US,165,0,0,165
03/27/2020,Rhode Island,US,203,0,0,203
03/28/2020,Rhode Island,US,239,2,0,237
03/29/2020,Rhode Island,US,294,3,0,291
03/30/2020,Rhode Island,US,408,4,0,404
03/31/2020,Rhode Island,US,488,8,0,480
04/01/2020,Rhode Island,US,566,10,0,556
04/02/2020,Rhode Island,US,645,12,0,633
04/03/2020,Rhode Island,US,711,14,0,697
04/04/2020,Rhode Island,US,806,17,0,789
04/05/2020,Rhode Island,US,922,25,0,897
04/06/2020,Rhode Island,US,1082,27,0,1055
04/07/2020,Rhode Island,US,1229,30,0,1199
04/08/2020,Rhode Island,US,1450,35,0,1415
04/09/2020,Rhode Island,US,1727,43,0,1684
04/10/2020,Rhode Island,US,1727,43,0,1684
04/11/2020,Rhode Island,US,2349,56,0,2293
04/12/2020,Rhode Island,US,2665,63,0,2602
04/13/2020,Rhode Island,US,2665,63,0,2602
04/14/2020,Rhode Island,US,3251,80,0,3171
04/15/2020,Rhode Island,US,3251,80,0,3171
04/16/2020,Rhode Island,US,3529,87,0,3442
04/17/2020,Rhode Island,US,4177,118,0,4059
04/18/2020,Rhode Island,US,4491,137,0,4354
04/19/2020,Rhode Island,US,4706,150,0,4556
04/20/2020,Rhode Island,US,5090,155,0,4935
04/21/2020,Rhode Island,US,5500,171,0,5329
04/22/2020,Rhode Island,US,5841,181,0,5660
04/23/2020,Rhode Island,US,6256,189,0,6067
03/10/2020,South Carolina,US,7,0,0,7
03/11/2020,South Carolina,US,10,0,0,10
03/12/2020,South Carolina,US,12,0,0,12
03/13/2020,South Carolina,US,13,0,0,13
03/14/2020,South Carolina,US,19,0,0,19
03/15/2020,South Carolina,US,28,0,0,28
03/16/2020,South Carolina,US,33,1,0,32
03/17/2020,South Carolina,US,47,1,0,46
03/18/2020,South Carolina,US,47,1,0,46
03/19/2020,South Carolina,US,81,1,0,80
03/20/2020,South Carolina,US,126,1,0,125
03/21/2020,South Carolina,US,171,3,0,168
03/22/2020,South Carolina,US,196,3,0,193
03/23/2020,South Carolina,US,298,5,0,293
03/24/2020,South Carolina,US,342,5,0,337
03/25/2020,South Carolina,US,424,7,0,417
03/26/2020,South Carolina,US,424,9,0,415
03/27/2020,South Carolina,US,542,13,0,529
03/28/2020,South Carolina,US,660,15,0,645
03/29/2020,South Carolina,US,774,16,0,758
03/30/2020,South Carolina,US,925,18,0,907
03/31/2020,South Carolina,US,1083,22,0,1061
04/01/2020,South Carolina,US,1293,26,0,1267
04/02/2020,South Carolina,US,1554,31,0,1523
04/03/2020,South Carolina,US,1700,34,0,1666
04/04/2020,South Carolina,US,1917,40,0,1877
04/05/2020,South Carolina,US,2049,44,0,2005
04/06/2020,South Carolina,US,2232,48,0,2184
04/07/2020,South Carolina,US,2417,51,0,2366
04/08/2020,South Carolina,US,2417,51,0,2366
04/09/2020,South Carolina,US,2793,67,0,2726
04/10/2020,South Carolina,US,3067,72,0,2995
04/11/2020,South Carolina,US,3211,80,0,3131
04/12/2020,South Carolina,US,3320,82,0,3238
04/13/2020,South Carolina,US,3391,82,0,3309
04/14/2020,South Carolina,US,3553,97,0,3456
04/15/2020,South Carolina,US,3656,106,0,3550
04/16/2020,South Carolina,US,3931,111,0,3820
04/17/2020,South Carolina,US,4099,116,0,3983
04/18/2020,South Carolina,US,4248,119,0,4129
04/19/2020,South Carolina,US,4377,120,0,4257
